           YEAR,           JDAY,        QOMEAS1,         QOSIM1,        QOMEAS2,         QOSIM2,
           1980,            352,   8.630000    ,   2.405798    ,  -1.000000    ,  0.7634747    ,
           1980,            353,   9.040000    ,   2.394746    ,  -1.000000    ,  0.7599697    ,
           1980,            354,   9.360000    ,   2.383754    ,  -1.000000    ,  0.7564842    ,
           1980,            355,   10.10000    ,   2.372828    ,  -1.000000    ,  0.7530200    ,
           1980,            356,   10.00000    ,   2.361965    ,  -1.000000    ,  0.7495749    ,
           1980,            357,   9.460000    ,   2.351167    ,  -1.000000    ,  0.7461510    ,
           1980,            358,   10.10000    ,   2.340430    ,  -1.000000    ,  0.7427458    ,
           1980,            359,   10.60000    ,   2.329757    ,  -1.000000    ,  0.7393617    ,
           1980,            360,   10.90000    ,   2.319144    ,  -1.000000    ,  0.7359958    ,
           1980,            361,   10.90000    ,   2.308590    ,  -1.000000    ,  0.7326505    ,
           1980,            362,   10.90000    ,   2.414827    ,  -1.000000    ,  0.7293234    ,
           1980,            363,   10.80000    ,   2.309934    ,  -1.000000    ,  0.7260165    ,
           1980,            364,   10.70000    ,   2.278012    ,  -1.000000    ,  0.7227282    ,
           1980,            365,   10.40000    ,   2.267052    ,  -1.000000    ,  0.7194591    ,
           1980,            366,   10.20000    ,   2.256747    ,  -1.000000    ,  0.7162083    ,
