           YEAR,           JDAY,           FSIN,          FSOUT,           ALBT,           FLIN,          FLOUT,            GTE,          QSENS,           QEVP,          GZERO,             TA,           TCAN,           CMAS,           TSNO,           TPND,          TSOL1,          TSOL2,          TSOL3,             QA,             UV,           PRES,
           1980,            331,   46.23820    ,   25.16689    ,  0.4521427    ,   207.7425    ,   229.3651    ,  -21.22203    ,   6.078107    ,   1.006706    ,  -8.145674    ,  -14.94345    ,  -20.11659    ,   8.782702    ,  -11.40836    ,   0.000000    ,  -8.096252    ,  -5.858948    ,  0.9743652    ,  0.1285455E-02,  0.9017165    ,   78950.12    ,
           1980,            332,   46.66983    ,   25.41103    ,  0.4462185    ,   236.4371    ,   256.7335    ,  -13.97354    ,  -1.346718    ,   6.505493    ,  -4.925455    ,  -9.529205    ,  -12.41849    ,   8.659856    ,  -9.605835    ,   0.000000    ,  -7.541809    ,  -5.970734    ,  0.9358521    ,  0.2108124E-02,   2.401170    ,   77891.79    ,
           1980,            333,   57.52139    ,   31.70342    ,  0.4388784    ,   209.8391    ,   245.5299    ,  -16.74469    ,  -9.205648    ,   13.68028    ,  -4.487647    ,  -10.44861    ,  -13.44492    ,   8.665149    ,  -8.763519    ,   0.000000    ,  -6.923645    ,  -5.607910    ,  0.9004517    ,  0.1598280E-02,   3.476470    ,   78092.20    ,
           1980,            334,   37.49286    ,   20.09064    ,  0.4478977    ,   240.0605    ,   253.6912    ,  -14.56161    ,   4.527632    ,   2.761179    ,  -5.020065    ,  -12.09479    ,  -13.61566    ,   8.608414    ,  -8.911926    ,   0.000000    ,  -6.908203    ,  -5.376465    ,  0.8687439    ,  0.1647349E-02,  0.6922463    ,   76592.36    ,
           1980,            335,   29.37212    ,   15.62453    ,  0.4521646    ,   229.5210    ,   244.4407    ,  -16.94885    ,   3.863478    ,   3.843565    ,  -4.521493    ,  -15.58380    ,  -16.25543    ,   8.670493    ,  -8.293427    ,   0.000000    ,  -6.516296    ,  -5.170013    ,  0.8388977    ,  0.1117109E-02,  0.8938643    ,   77293.92    ,
           1980,            336,   38.05774    ,   20.34782    ,  0.4491563    ,   201.6650    ,   220.8343    ,  -23.41942    ,   7.268694    ,   2.746300    ,  -6.408865    ,  -21.31319    ,  -22.30290    ,   8.774397    ,  -9.123230    ,   0.000000    ,  -6.671417    ,  -4.979034    ,  0.8117981    ,  0.6660775E-03,  0.8033803    ,   77672.88    ,
           1980,            337,   42.14744    ,   22.51657    ,  0.4486586    ,   210.4413    ,   225.9218    ,  -22.03880    ,   8.211648    ,   3.226390    ,  -7.215913    ,  -20.02390    ,  -21.65373    ,   8.708833    ,  -9.738068    ,   0.000000    ,  -6.995178    ,  -5.080200    ,  0.7858887    ,  0.8124968E-03,  0.8453411    ,   76713.91    ,
           1980,            338,   31.02989    ,   16.29056    ,  0.4597667    ,   225.4266    ,   233.1229    ,  -20.11946    ,   6.675134    ,   5.589969    ,  -6.894886    ,  -19.45995    ,  -19.98451    ,   8.655383    ,  -9.722992    ,   0.000000    ,  -7.097473    ,  -5.232605    ,  0.7611084    ,  0.8930818E-03,  0.8772119    ,   76415.17    ,
           1980,            339,   34.14551    ,   16.90081    ,  0.4901325    ,   214.6445    ,   219.4912    ,  -23.88850    ,   12.86434    ,   7.048802    ,  -7.435353    ,  -23.25331    ,  -23.36049    ,   8.654099    ,  -10.15295    ,   0.000000    ,  -7.350433    ,  -5.315887    ,  0.7370300    ,  0.5495115E-03,  0.8596793    ,   76446.60    ,
           1980,            340,   36.64117    ,   18.38178    ,  0.4824824    ,   193.3341    ,   206.7596    ,  -27.59355    ,   6.432066    ,   2.079618    ,  -6.762545    ,  -23.84995    ,  -26.92374    ,   8.699351    ,  -9.787659    ,   0.000000    ,  -7.356384    ,  -5.488098    ,  0.7131348    ,  0.5493075E-03,   1.219951    ,   77121.44    ,
           1980,            341,   45.00685    ,   23.14724    ,  0.4690599    ,   174.0716    ,   200.3753    ,  -29.55484    ,   3.665278    ,   1.022162    ,  -6.747421    ,  -22.42934    ,  -27.05229    ,   8.712483    ,  -9.726410    ,   0.000000    ,  -7.340027    ,  -5.538788    ,  0.6899719    ,  0.6477043E-03,   1.045093    ,   77611.05    ,
           1980,            342,   46.41233    ,   24.37774    ,  0.4610437    ,   172.7055    ,   198.4856    ,  -30.13365    ,   5.394196    ,  0.9803832    ,  -7.431496    ,  -21.86374    ,  -28.09544    ,   8.742526    ,  -10.09671    ,   0.000000    ,  -7.530945    ,  -5.612091    ,  0.6675110    ,  0.6631062E-03,  0.6939721    ,   78217.38    ,
           1980,            343,   50.37618    ,   26.33874    ,  0.4608128    ,   181.6238    ,   208.7347    ,  -26.96071    ,   4.669497    ,   1.364297    ,  -7.271578    ,  -19.17357    ,  -24.47621    ,   8.714983    ,  -10.09201    ,   0.000000    ,  -7.622070    ,  -5.745300    ,  0.6453857    ,  0.8847983E-03,   1.277250    ,   78309.19    ,
           1980,            344,   41.82188    ,   21.78789    ,  0.4635682    ,   197.7977    ,   217.6052    ,  -24.40005    ,   4.262469    ,   1.440712    ,  -7.185777    ,  -18.17905    ,  -22.78262    ,   8.697271    ,  -10.15240    ,   0.000000    ,  -7.728882    ,  -5.854980    ,  0.6237488    ,  0.9790461E-03,   1.210532    ,   78229.60    ,
           1980,            345,   39.27874    ,   20.25474    ,  0.4687546    ,   227.0751    ,   242.0154    ,  -17.67067    ,   1.474223    ,   2.921890    ,  -5.849249    ,  -12.95139    ,  -16.34091    ,   8.598855    ,  -9.534302    ,   0.000000    ,  -7.552917    ,  -5.913727    ,  0.6023865    ,  0.1611344E-02,   1.910644    ,   77779.77    ,
           1980,            346,   37.75492    ,   19.57901    ,  0.4634350    ,   247.2828    ,   270.1642    ,  -10.54187    ,  -30.40133    ,   26.07069    ,  -3.876586    ,  -5.059082    ,  -8.697754    ,   8.491044    ,  -8.339722    ,   0.000000    ,  -7.018280    ,  -5.786682    ,  0.5822144    ,  0.2655445E-02,   6.251159    ,   77727.69    ,
           1980,            347,   49.40110    ,   26.02906    ,  0.4585553    ,   209.2037    ,   244.7227    ,  -17.05609    ,  -13.29117    ,   12.38190    ,  -3.688353    ,  -8.105194    ,  -12.75479    ,   8.568656    ,  -7.742767    ,   0.000000    ,  -6.491699    ,  -5.411835    ,  0.5631714    ,  0.1968784E-02,   3.329082    ,   78553.74    ,
           1980,            348,   45.18934    ,   24.19810    ,  0.4525375    ,   202.2504    ,   228.0397    ,  -21.42557    ,   2.001340    ,   1.365961    ,  -5.353899    ,  -11.24237    ,  -18.69710    ,   8.616197    ,  -8.294922    ,   0.000000    ,  -6.559021    ,  -5.158264    ,  0.5452271    ,  0.1676677E-02,  0.8899837    ,   78613.95    ,
           1980,            349,   32.66039    ,   17.09125    ,  0.4614936    ,   244.4297    ,   258.3026    ,  -13.45865    ,  0.1918909    ,   1.538941    ,  -4.537879    ,  -8.105377    ,  -12.21292    ,   8.574412    ,  -7.832672    ,   0.000000    ,  -6.378754    ,  -5.105286    ,  0.5280457    ,  0.2351066E-02,   1.583975    ,   78621.31    ,
           1980,            350,   47.48372    ,   24.97547    ,  0.4575574    ,   233.8503    ,   267.5649    ,  -11.12610    ,  -9.823907    ,  -1.097275    ,  -2.970229    ,   1.126251    ,  -7.841827    ,   8.462549    ,  -6.828125    ,   0.000000    ,  -5.876221    ,  -4.929199    ,  0.5112305    ,  0.4248911E-02,   4.059863    ,   78816.61    ,
           1980,            351,   48.49712    ,   26.63400    ,  0.4380063    ,   228.2553    ,   269.3522    ,  -10.65790    ,  -25.01428    ,   10.29467    ,  -2.683317    ,   1.295410    ,  -6.902618    ,   8.444223    ,  -6.252289    ,   0.000000    ,  -5.405121    ,  -4.576172    ,  0.4948730    ,  0.3754305E-02,   5.003047    ,   78371.96    ,
           1980,            352,   50.34428    ,   27.40947    ,  0.4416469    ,   192.4270    ,   238.8251    ,  -18.85301    ,  -10.39652    ,   3.610111    ,  -4.144423    ,  -6.594116    ,  -13.44012    ,   8.534809    ,  -6.553314    ,   0.000000    ,  -5.265625    ,  -4.247803    ,  0.4790649    ,  0.1973036E-02,   3.328013    ,   78029.23    ,
           1980,            353,   47.49214    ,   25.74517    ,  0.4433218    ,   156.3156    ,   189.9011    ,  -32.78329    ,   5.380274    , -0.4565601    ,  -8.069840    ,  -20.26595    ,  -30.24141    ,   8.749095    ,  -8.415802    ,   0.000000    ,  -6.004852    ,  -4.260529    ,  0.4637146    ,  0.6843028E-03,   1.221784    ,   78591.27    ,
           1980,            354,   33.24179    ,   17.83743    ,  0.4501346    ,   212.2720    ,   223.7136    ,  -22.85196    ,   7.010469    ,  0.6841133    ,  -7.864686    ,  -19.74973    ,  -22.66234    ,   8.734382    ,  -8.863159    ,   0.000000    ,  -6.531158    ,  -4.714783    ,  0.4484863    ,  0.7293369E-03,  0.5888880    ,   78446.52    ,
           1980,            355,   27.36799    ,   14.33215    ,  0.4619355    ,   250.0284    ,   255.0435    ,  -14.18213    ,   7.680718    ,   3.370739    ,  -5.155972    ,  -14.99521    ,  -14.14099    ,   8.646548    ,  -7.939056    ,   0.000000    ,  -6.332336    ,  -4.973724    ,  0.4332275    ,  0.1264464E-02,  0.6735732    ,   78241.24    ,
           1980,            356,   35.43471    ,   18.41742    ,  0.4652373    ,   242.9080    ,   255.6870    ,  -14.03381    ,   5.934500    ,   2.202452    ,  -4.124234    ,  -13.29944    ,  -13.15924    ,   8.591067    ,  -7.355255    ,   0.000000    ,  -6.045654    ,  -4.902588    ,  0.4182434    ,  0.1541989E-02,  0.4441249    ,   77599.12    ,
           1980,            357,   25.61344    ,   13.12236    ,  0.4729475    ,   272.0815    ,   275.4134    ,  -9.166626    ,   5.391916    ,   4.051979    ,  -3.143306    ,  -9.853455    ,  -9.069336    ,   8.517137    ,  -6.706482    ,   0.000000    ,  -5.686035    ,  -4.721924    ,  0.4036255    ,  0.2120880E-02,  0.3804915    ,   77190.61    ,
           1980,            358,   34.44847    ,   17.24643    ,  0.4864496    ,   217.5757    ,   231.6690    ,  -20.51515    ,   6.192747    ,   5.802488    ,  -4.068802    ,  -17.85551    ,  -18.78215    ,   8.655662    ,  -6.922852    ,   0.000000    ,  -5.536652    ,  -4.439789    ,  0.3894653    ,  0.9583905E-03,   1.215392    ,   78184.69    ,
           1980,            359,   38.99686    ,   19.53674    ,  0.4842210    ,   209.1631    ,   226.0104    ,  -22.01381    ,   4.284997    ,   1.496786    ,  -4.908549    ,  -16.74268    ,  -20.46214    ,   8.635763    ,  -7.247742    ,   0.000000    ,  -5.651001    ,  -4.368286    ,  0.3757019    ,  0.1137331E-02,  0.7665991    ,   78044.41    ,
           1980,            360,   34.80383    ,   17.42842    ,  0.4853972    ,   230.2679    ,   247.8677    ,  -16.15765    , -0.4654000    ,   1.698074    ,  -4.367591    ,  -9.006958    ,  -13.97607    ,   8.513084    ,  -6.954620    ,   0.000000    ,  -5.557678    ,  -4.381439    ,  0.3620911    ,  0.2226409E-02,   1.599507    ,   77692.66    ,
           1980,            361,   43.54670    ,   21.66798    ,  0.4866366    ,   240.6859    ,   261.5749    ,  -12.83240    ,  -7.809426    ,   7.595500    ,  -3.075735    ,  -3.953461    ,  -9.881226    ,   8.441108    ,  -6.235291    ,  0.1256409    ,  -5.310425    ,  -4.338623    ,  0.3488464    ,  0.3267698E-02,   2.924949    ,   77591.16    ,
           1980,            362,   15.43462    ,   7.689119    ,  0.4882049    ,   280.0358    ,   293.2928    ,  -4.989380    ,  -33.61720    ,   33.12926    ,   2.268387    ,  -2.704346    ,  -3.574707    ,   8.411199    ,  -2.695923    ,  0.3503418E-01,  -3.360748    ,  -3.673584    ,  0.3358154    ,  0.3324389E-02,   5.729380    ,   77335.30    ,
           1980,            363,   47.38838    ,   23.94759    ,  0.4820397    ,   232.6518    ,   259.8201    ,  -12.98465    ,  -7.209410    ,   8.350482    , -0.9789169    ,  -5.226837    ,  -9.401855    ,   8.497663    ,  -3.413391    ,  0.2380371E-02,  -3.091400    ,  -2.771179    ,  0.3238831    ,  0.2638845E-02,   2.929134    ,   78600.22    ,
           1980,            364,   43.32256    ,   22.08193    ,  0.4780092    ,   223.2790    ,   249.4005    ,  -15.69836    ,  -3.580971    ,   3.720752    ,  -2.843138    ,  -7.034668    ,  -12.52396    ,   8.515677    ,  -4.039093    ,   0.000000    ,  -3.214111    ,  -2.533020    ,  0.3131714    ,  0.2415064E-02,   1.963289    ,   78432.59    ,
           1980,            365,   44.18023    ,   22.61978    ,  0.4757672    ,   236.5349    ,   256.7398    ,  -13.79544    ,   2.570263    ,   2.127844    ,  -3.319242    ,  -8.313354    ,  -11.59766    ,   8.540195    ,  -4.248993    ,   0.000000    ,  -3.321106    ,  -2.543274    ,  0.3025818    ,  0.2340174E-02,  0.9587372    ,   78580.87    ,
           1980,            366,   51.76976    ,   27.55319    ,  0.4569917    ,   194.8651    ,   229.4395    ,  -21.10564    , -0.3770828    ,   3.175821    ,  -4.060171    ,  -8.102264    ,  -16.69321    ,   8.558542    ,  -4.595642    ,   0.000000    ,  -3.474487    ,  -2.603882    ,  0.2920532    ,  0.1775818E-02,   1.684053    ,   79018.91    ,
