           YEAR,           JDAY,        QOMEAS1,         QOSIM1,        QOMEAS2,         QOSIM2,
           1980,            106,   8.400000    ,   2.578555    ,  -1.000000    ,  0.8165485    ,
           1980,            107,   8.110000    ,   2.813929    ,  -1.000000    ,  0.8103675    ,
           1980,            108,   9.420000    ,   4.322829    ,  -1.000000    ,  0.8167702    ,
           1980,            109,   9.780000    ,   4.477856    ,  -1.000000    ,  0.8260108    ,
           1980,            110,   9.570000    ,   7.175630    ,  -1.000000    ,  0.9521910    ,
           1980,            111,   9.540000    ,   15.01046    ,  -1.000000    ,  0.9014119    ,
           1980,            112,   9.960000    ,   8.892089    ,  -1.000000    ,  0.8634723    ,
           1980,            113,   10.30000    ,   17.86872    ,  -1.000000    ,  0.8556252    ,
           1980,            114,   11.10000    ,   41.44008    ,  -1.000000    ,   1.045344    ,
           1980,            115,   11.80000    ,   52.32892    ,  -1.000000    ,   1.273658    ,
           1980,            116,   11.70000    ,   65.28236    ,  -1.000000    ,   1.770975    ,
           1980,            117,   11.30000    ,   89.87674    ,  -1.000000    ,   17.48006    ,
           1980,            118,   10.90000    ,   103.7217    ,  -1.000000    ,   35.82655    ,
           1980,            119,   11.00000    ,   114.9388    ,  -1.000000    ,   47.59552    ,
           1980,            120,   11.70000    ,   103.5848    ,  -1.000000    ,   33.28602    ,
           1980,            121,   13.20000    ,   64.96091    ,  -1.000000    ,   37.64316    ,
           1980,            122,   13.30000    ,   80.16288    ,  -1.000000    ,   34.06632    ,
           1980,            123,   13.40000    ,   77.31330    ,   3.600000    ,   26.28507    ,
           1980,            124,   14.50000    ,   71.99726    ,   3.800000    ,   19.76358    ,
           1980,            125,   15.80000    ,   72.44383    ,   4.110000    ,   14.36060    ,
           1980,            126,   17.40000    ,   70.49196    ,   4.600000    ,   15.33455    ,
           1980,            127,   17.20000    ,   68.41987    ,   4.560000    ,   26.46064    ,
           1980,            128,   16.80000    ,   134.3887    ,   4.520000    ,   58.18649    ,
           1980,            129,   15.90000    ,   103.5360    ,   4.480000    ,   12.01740    ,
           1980,            130,   15.40000    ,   48.60443    ,   4.460000    ,   6.735440    ,
           1980,            131,   15.40000    ,   38.81157    ,   4.450000    ,   7.329351    ,
           1980,            132,   15.70000    ,   37.76593    ,   4.430000    ,   11.46185    ,
           1980,            133,   15.80000    ,   36.86370    ,   4.390000    ,   9.529640    ,
           1980,            134,   15.00000    ,   39.75930    ,   4.310000    ,   8.940274    ,
           1980,            135,   14.60000    ,   37.98749    ,   4.350000    ,   8.754645    ,
           1980,            136,   14.90000    ,   50.83664    ,   4.510000    ,   21.59389    ,
           1980,            137,   15.50000    ,   58.80741    ,   5.110000    ,   21.54551    ,
           1980,            138,   17.30000    ,   59.87381    ,   6.050000    ,   18.34905    ,
           1980,            139,   20.90000    ,   53.55865    ,   7.190000    ,   9.979950    ,
           1980,            140,   26.70000    ,   38.34365    ,   8.500000    ,   6.339755    ,
           1980,            141,   32.00000    ,   38.85012    ,   9.320000    ,   41.14952    ,
           1980,            142,   34.30000    ,   137.1535    ,   10.10000    ,   98.04325    ,
           1980,            143,   37.30000    ,   257.0504    ,   12.00000    ,   71.58205    ,
           1980,            144,   52.10000    ,   162.9128    ,   15.20000    ,   42.84789    ,
           1980,            145,   60.60000    ,   170.6100    ,   15.50000    ,   24.77052    ,
           1980,            146,   56.10000    ,   70.89634    ,   14.80000    ,   12.29241    ,
           1980,            147,   53.60000    ,   169.2815    ,   14.00000    ,   9.935082    ,
           1980,            148,   52.40000    ,   85.02290    ,   13.20000    ,   3.883640    ,
           1980,            149,   50.20000    ,   35.95660    ,   12.90000    ,   11.54741    ,
           1980,            150,   51.20000    ,   81.94128    ,   13.20000    ,   19.17319    ,
           1980,            151,   50.20000    ,   101.8559    ,   12.80000    ,   7.077749    ,
           1980,            152,   50.10000    ,   93.06372    ,   13.20000    ,   3.005195    ,
           1980,            153,   48.50000    ,   30.25931    ,   12.70000    ,   16.84822    ,
           1980,            154,   46.60000    ,   163.9746    ,   12.30000    ,   41.74920    ,
           1980,            155,   47.80000    ,   244.1443    ,   12.20000    ,   46.68396    ,
           1980,            156,   50.60000    ,   158.6644    ,   12.50000    ,   35.87110    ,
           1980,            157,   60.80000    ,   97.39266    ,   13.60000    ,   22.28440    ,
           1980,            158,   76.00000    ,   68.43728    ,   15.70000    ,   14.37223    ,
           1980,            159,   89.60000    ,   45.61776    ,   19.10000    ,   20.14361    ,
           1980,            160,   102.0000    ,   44.03892    ,   21.60000    ,   11.93235    ,
           1980,            161,   111.0000    ,   38.42564    ,   24.80000    ,   8.291084    ,
           1980,            162,   129.0000    ,   57.25358    ,   29.40000    ,   21.92134    ,
           1980,            163,   138.0000    ,   41.93116    ,   31.60000    ,   3.859845    ,
           1980,            164,   130.0000    ,   32.21862    ,   30.20000    ,   3.546196    ,
           1980,            165,   113.0000    ,   35.55410    ,   26.00000    ,   1.639926    ,
           1980,            166,   100.0000    ,   31.21933    ,   22.20000    ,   1.209323    ,
           1980,            167,   95.20000    ,   36.47942    ,   20.50000    ,   1.054347    ,
           1980,            168,   102.0000    ,   39.91978    ,   20.30000    ,   1.028117    ,
           1980,            169,   97.40000    ,   37.74675    ,   19.20000    ,   1.018457    ,
           1980,            170,   93.90000    ,   40.34610    ,   18.70000    ,  0.9913665    ,
           1980,            171,   96.20000    ,   40.93938    ,   19.10000    ,   1.300897    ,
           1980,            172,   103.0000    ,   40.11845    ,   20.20000    ,   1.298950    ,
           1980,            173,   102.0000    ,   42.61397    ,   20.00000    ,   1.115893    ,
           1980,            174,   103.0000    ,   34.12198    ,   20.40000    ,   1.054283    ,
           1980,            175,   117.0000    ,   23.45298    ,   22.50000    ,   1.022875    ,
           1980,            176,   111.0000    ,   26.72827    ,   21.80000    ,   1.020223    ,
           1980,            177,   108.0000    ,   26.73052    ,   21.90000    ,   1.021840    ,
           1980,            178,   104.0000    ,   30.84387    ,   20.80000    ,   1.040600    ,
           1980,            179,   103.0000    ,   22.39950    ,   20.90000    ,   1.394836    ,
           1980,            180,   112.0000    ,   27.49896    ,   22.70000    ,   1.158201    ,
           1980,            181,   120.0000    ,   33.13649    ,   25.30000    ,   1.066067    ,
           1980,            182,   131.0000    ,   22.97620    ,   28.50000    ,   1.047438    ,
           1980,            183,   147.0000    ,   36.13581    ,   31.90000    ,   1.072074    ,
           1980,            184,   151.0000    ,   42.95771    ,   33.80000    ,   1.094639    ,
           1980,            185,   153.0000    ,   40.13551    ,   34.80000    ,   1.100784    ,
           1980,            186,   139.0000    ,   35.13934    ,   31.70000    ,   1.106787    ,
           1980,            187,   128.0000    ,   32.31944    ,   29.90000    ,   1.106825    ,
           1980,            188,   121.0000    ,   31.49043    ,   28.10000    ,   1.123792    ,
           1980,            189,   113.0000    ,   41.26096    ,   25.10000    ,   1.154043    ,
           1980,            190,   106.0000    ,   44.98392    ,   23.40000    ,   1.168364    ,
           1980,            191,   102.0000    ,   44.28301    ,   23.00000    ,   1.164699    ,
           1980,            192,   108.0000    ,   34.05326    ,   24.50000    ,   1.170986    ,
           1980,            193,   112.0000    ,   33.29195    ,   26.70000    ,   1.514868    ,
           1980,            194,   115.0000    ,   43.78946    ,   28.30000    ,   11.00821    ,
           1980,            195,   121.0000    ,   43.76868    ,   30.10000    ,   1.818442    ,
           1980,            196,   129.0000    ,   30.99165    ,   32.20000    ,   1.226023    ,
           1980,            197,   135.0000    ,   32.93692    ,   35.10000    ,   1.318802    ,
           1980,            198,   141.0000    ,   31.28404    ,   38.00000    ,   1.234126    ,
           1980,            199,   130.0000    ,   33.12130    ,   33.80000    ,   1.335655    ,
           1980,            200,   118.0000    ,   27.90670    ,   30.70000    ,   1.311798    ,
           1980,            201,   112.0000    ,   26.89315    ,   29.10000    ,   1.271005    ,
           1980,            202,   111.0000    ,   37.15768    ,   29.70000    ,   1.323364    ,
           1980,            203,   117.0000    ,   42.77359    ,   32.30000    ,   1.433083    ,
           1980,            204,   123.0000    ,   46.55247    ,   34.50000    ,   1.435786    ,
           1980,            205,   124.0000    ,   43.80986    ,   35.70000    ,   1.375142    ,
           1980,            206,   125.0000    ,   40.92708    ,   37.70000    ,   1.399601    ,
           1980,            207,   126.0000    ,   41.26393    ,   38.70000    ,   1.442237    ,
           1980,            208,   122.0000    ,   40.31912    ,   37.10000    ,   1.486439    ,
           1980,            209,   119.0000    ,   39.34725    ,   35.90000    ,   1.444836    ,
           1980,            210,   113.0000    ,   39.91640    ,   33.60000    ,   1.362488    ,
           1980,            211,   106.0000    ,   39.56417    ,   31.90000    ,   1.578200    ,
           1980,            212,   109.0000    ,   36.17362    ,   34.50000    ,   1.792359    ,
           1980,            213,   110.0000    ,   37.26599    ,   34.60000    ,   1.755177    ,
           1980,            214,   105.0000    ,   35.15150    ,   33.80000    ,   1.819727    ,
           1980,            215,   108.0000    ,   26.65823    ,   34.60000    ,   1.832804    ,
           1980,            216,   106.0000    ,   23.15711    ,   33.30000    ,   1.759315    ,
           1980,            217,   99.60000    ,   27.97754    ,   31.10000    ,   1.500901    ,
           1980,            218,   100.0000    ,   61.98269    ,   29.60000    ,   8.133792    ,
           1980,            219,   99.70000    ,   93.30457    ,   29.30000    ,   12.54539    ,
           1980,            220,   96.10000    ,   84.27815    ,   30.10000    ,   4.010854    ,
           1980,            221,   97.50000    ,   36.22970    ,   30.40000    ,   2.054727    ,
           1980,            222,   91.30000    ,   34.64859    ,   28.20000    ,   1.574238    ,
           1980,            223,   86.40000    ,   32.71791    ,   27.30000    ,   1.619247    ,
           1980,            224,   85.70000    ,   38.17939    ,   27.50000    ,   7.164172    ,
           1980,            225,   83.50000    ,   57.64733    ,   26.60000    ,   5.319959    ,
           1980,            226,   79.70000    ,   37.98751    ,   24.40000    ,   1.607866    ,
           1980,            227,   73.60000    ,   33.05402    ,   22.00000    ,   1.338060    ,
           1980,            228,   69.80000    ,   29.17302    ,   20.10000    ,   1.300703    ,
           1980,            229,   64.20000    ,   28.54822    ,   18.00000    ,   1.306717    ,
           1980,            230,   60.80000    ,   18.56715    ,   16.50000    ,   1.257846    ,
           1980,            231,   57.20000    ,   19.62235    ,   15.60000    ,   1.246362    ,
           1980,            232,   55.20000    ,   25.68498    ,   15.30000    ,   1.266469    ,
           1980,            233,   53.90000    ,   22.65541    ,   15.00000    ,   1.255219    ,
           1980,            234,   52.20000    ,   20.33759    ,   13.70000    ,   1.242261    ,
           1980,            235,   48.70000    ,   22.05591    ,   12.30000    ,   1.353249    ,
           1980,            236,   45.60000    ,   25.65891    ,   11.70000    ,   1.273203    ,
           1980,            237,   44.30000    ,   21.32472    ,   12.10000    ,   1.611482    ,
           1980,            238,   44.60000    ,   22.76408    ,   12.90000    ,   1.442211    ,
           1980,            239,   45.80000    ,   24.59772    ,   13.90000    ,   1.267075    ,
           1980,            240,   47.40000    ,   21.76127    ,   14.90000    ,   1.249797    ,
           1980,            241,   49.10000    ,   17.37621    ,   14.10000    ,   1.233173    ,
           1980,            242,   45.70000    ,   19.32203    ,   12.60000    ,   1.212325    ,
           1980,            243,   43.30000    ,   17.02144    ,   11.90000    ,   1.210170    ,
           1980,            244,   45.00000    ,   16.65088    ,   11.60000    ,   1.218453    ,
           1980,            245,   42.80000    ,   18.61599    ,   10.60000    ,   1.204284    ,
           1980,            246,   40.80000    ,   20.71644    ,   10.40000    ,   3.133557    ,
           1980,            247,   41.20000    ,   39.31871    ,   11.00000    ,   9.854330    ,
           1980,            248,   46.20000    ,   26.78756    ,   10.80000    ,   3.733394    ,
           1980,            249,   44.40000    ,   22.76295    ,   10.00000    ,   2.340166    ,
           1980,            250,   41.20000    ,   24.04748    ,   9.130000    ,   1.836425    ,
           1980,            251,   38.60000    ,   20.26827    ,   8.530000    ,   6.507222    ,
           1980,            252,   36.30000    ,   51.26888    ,   8.040000    ,   16.69549    ,
           1980,            253,   40.80000    ,   27.25746    ,   9.520000    ,   1.879704    ,
           1980,            254,   43.90000    ,   23.61584    ,   8.850000    ,   1.366547    ,
           1980,            255,   40.50000    ,   22.36646    ,   8.580000    ,   1.268375    ,
           1980,            256,   38.30000    ,   30.67980    ,   7.950000    ,   33.95134    ,
           1980,            257,   36.10000    ,   168.9324    ,   7.750000    ,   47.86454    ,
           1980,            258,   36.70000    ,   63.85001    ,   7.780000    ,   5.137375    ,
           1980,            259,   36.20000    ,   20.09056    ,   7.690000    ,   2.396375    ,
           1980,            260,   36.30000    ,   17.37433    ,   7.980000    ,   1.379172    ,
           1980,            261,   37.70000    ,   40.58084    ,   8.370000    ,   32.13478    ,
           1980,            262,   39.20000    ,   72.86029    ,   9.170000    ,   16.28612    ,
           1980,            263,   43.10000    ,   51.39711    ,   11.60000    ,   27.83823    ,
           1980,            264,   47.20000    ,   58.79129    ,   11.10000    ,   12.06313    ,
           1980,            265,   44.80000    ,   26.94344    ,   10.30000    ,   3.829883    ,
           1980,            266,   42.60000    ,   14.60577    ,   9.550000    ,   1.871707    ,
           1980,            267,   38.80000    ,   7.158293    ,   8.520000    ,   1.160206    ,
           1980,            268,   36.20000    ,   4.804189    ,   7.900000    ,   1.085073    ,
           1980,            269,   34.30000    ,   4.438794    ,   7.400000    ,   1.076576    ,
           1980,            270,   32.40000    ,   4.807345    ,   7.050000    ,   1.076221    ,
           1980,            271,   30.80000    ,   6.913586    ,   6.820000    ,   2.344989    ,
           1980,            272,   29.60000    ,   12.07453    ,   6.580000    ,   5.717465    ,
           1980,            273,   29.00000    ,   19.95585    ,   6.400000    ,   13.48586    ,
           1980,            274,   28.40000    ,   116.7382    ,   6.360000    ,   18.22817    ,
           1980,            275,   30.30000    ,   33.97997    ,   7.230000    ,   3.183545    ,
           1980,            276,   33.90000    ,   12.28183    ,   6.930000    ,   1.240890    ,
           1980,            277,   31.30000    ,   10.25251    ,   6.260000    ,   1.263769    ,
           1980,            278,   29.20000    ,   9.845836    ,   5.800000    ,   1.409084    ,
           1980,            279,   27.90000    ,   9.989506    ,   5.490000    ,   1.600174    ,
           1980,            280,   25.80000    ,   11.00998    ,   5.020000    ,   2.220356    ,
           1980,            281,   24.70000    ,   12.83010    ,   4.740000    ,   2.550810    ,
           1980,            282,   24.60000    ,   12.81984    ,   4.570000    ,   2.499159    ,
           1980,            283,   23.90000    ,   8.327521    ,   4.480000    ,   1.266449    ,
           1980,            284,   23.20000    ,   4.516541    ,   4.390000    ,   1.041563    ,
           1980,            285,   22.70000    ,   4.665740    ,   4.330000    ,   1.016270    ,
           1980,            286,   22.30000    ,   5.316798    ,   4.180000    ,   1.013838    ,
           1980,            287,   21.60000    ,   5.873147    ,   4.050000    ,   1.011059    ,
           1980,            288,   21.10000    ,   4.742120    ,   3.940000    ,   1.005798    ,
           1980,            289,   20.70000    ,   4.545827    ,   3.930000    ,  0.9975035    ,
           1980,            290,   20.40000    ,   4.197889    ,   3.830000    ,  0.9915139    ,
           1980,            291,   19.90000    ,   5.381520    ,   3.730000    ,  0.9933460    ,
           1980,            292,   19.70000    ,   6.064510    ,   3.840000    ,  0.9916064    ,
           1980,            293,   20.30000    ,   5.594099    ,   4.390000    ,  0.9857959    ,
           1980,            294,   21.90000    ,   5.668346    ,   4.550000    ,  0.9801862    ,
           1980,            295,   20.90000    ,   4.454320    ,   4.400000    ,  0.9735867    ,
           1980,            296,   21.00000    ,   3.220986    ,   4.470000    ,  0.9673742    ,
           1980,            297,   20.00000    ,   3.046653    ,   4.080000    ,  0.9632253    ,
           1980,            298,   19.30000    ,   3.018461    ,   3.940000    ,  0.9593503    ,
           1980,            299,   19.00000    ,   3.006800    ,   3.820000    ,  0.9555061    ,
           1980,            300,   18.60000    ,   2.996848    ,   3.710000    ,  0.9516706    ,
           1980,            301,   18.20000    ,   2.987064    ,   3.600000    ,  0.9478477    ,
           1980,            302,   18.00000    ,   2.977287    ,   3.520000    ,  0.9440314    ,
           1980,            303,   17.70000    ,   2.967460    ,   3.500000    ,  0.9402201    ,
           1980,            304,   17.50000    ,   2.957541    ,   3.430000    ,  0.9364203    ,
           1980,            305,   17.10000    ,   2.947479    ,   3.300000    ,  0.9326307    ,
           1980,            306,   16.20000    ,   2.937060    ,   3.180000    ,  0.9288515    ,
           1980,            307,   16.30000    ,   2.925787    ,  -1.000000    ,  0.9250828    ,
           1980,            308,   14.80000    ,   2.914001    ,  -1.000000    ,  0.9213064    ,
           1980,            309,   14.90000    ,   2.902141    ,  -1.000000    ,  0.9174720    ,
           1980,            310,   16.20000    ,   2.890194    ,  -1.000000    ,  0.9136023    ,
           1980,            311,   15.70000    ,   2.877926    ,  -1.000000    ,  0.9097399    ,
           1980,            312,   12.60000    ,   2.865351    ,  -1.000000    ,  0.9058833    ,
           1980,            313,   11.40000    ,   2.852700    ,  -1.000000    ,  0.9020150    ,
           1980,            314,   11.00000    ,   2.840052    ,  -1.000000    ,  0.8981313    ,
           1980,            315,   10.40000    ,   2.827406    ,  -1.000000    ,  0.8942314    ,
           1980,            316,   10.00000    ,   2.814784    ,  -1.000000    ,  0.8903267    ,
           1980,            317,   9.880000    ,   2.802199    ,  -1.000000    ,  0.8864168    ,
           1980,            318,   9.520000    ,   2.789653    ,  -1.000000    ,  0.8824711    ,
           1980,            319,   9.610000    ,   2.777127    ,  -1.000000    ,  0.8785285    ,
           1980,            320,   9.580000    ,   2.764647    ,  -1.000000    ,  0.8745984    ,
           1980,            321,   9.890000    ,   2.752218    ,  -1.000000    ,  0.8706629    ,
           1980,            322,   10.30000    ,   2.739826    ,  -1.000000    ,  0.8666822    ,
           1980,            323,   10.10000    ,   2.727436    ,  -1.000000    ,  0.8626505    ,
           1980,            324,   10.50000    ,   2.715039    ,  -1.000000    ,  0.8586215    ,
           1980,            325,   10.80000    ,   2.702682    ,  -1.000000    ,  0.8546103    ,
           1980,            326,   10.40000    ,   2.690385    ,  -1.000000    ,  0.8506198    ,
           1980,            327,   10.40000    ,   2.678138    ,  -1.000000    ,  0.8466505    ,
           1980,            328,   10.90000    ,   2.665941    ,  -1.000000    ,  0.8427004    ,
           1980,            329,   11.20000    ,   2.653794    ,  -1.000000    ,  0.8387660    ,
           1980,            330,   12.00000    ,   2.641714    ,  -1.000000    ,  0.8348495    ,
           1980,            331,   12.60000    ,   2.629689    ,  -1.000000    ,  0.8309509    ,
           1980,            332,   13.00000    ,   2.617719    ,  -1.000000    ,  0.8270703    ,
           1980,            333,   13.20000    ,   2.605793    ,  -1.000000    ,  0.8232065    ,
           1980,            334,   12.90000    ,   2.593903    ,  -1.000000    ,  0.8193613    ,
           1980,            335,   12.20000    ,   2.582072    ,  -1.000000    ,  0.8155351    ,
           1980,            336,   12.70000    ,   2.570287    ,  -1.000000    ,  0.8117286    ,
           1980,            337,   12.60000    ,   2.558546    ,  -1.000000    ,  0.8079417    ,
           1980,            338,   12.40000    ,   2.546856    ,  -1.000000    ,  0.8041774    ,
           1980,            339,   12.60000    ,   2.535204    ,  -1.000000    ,  0.8004338    ,
           1980,            340,   11.30000    ,   2.523592    ,  -1.000000    ,  0.7967134    ,
           1980,            341,   11.30000    ,   2.512021    ,  -1.000000    ,  0.7930142    ,
